crowd_count,inflow_rate,outflow_rate,avg_speed,direction_entropy
860,37.11551227668622,20.888033581227113,0.5807192200208531,0.09185039964427189
3772,38.520589353432186,7.973004889338359,0.0760650705067778,0.33572706782191786
3092,24.9809205999381,25.303694923335506,2.119222985911614,0.2920512294169779
466,15.260726506442957,4.260704345088545,0.8160252150860647,0.45087636077773185
4426,48.687129101924675,2.325924817253433,1.7027275993246178,0.26410205432101097
3444,33.168130547824646,25.99176835775674,2.3689684994417686,0.3397327053450291
3171,20.411875967314934,12.394848637543781,1.4124757452053291,0.9075547793492427
2919,14.02316121023262,4.768690394901376,0.9928672562996657,0.3348353528896062
130,36.55514915017811,21.195629374381614,0.6706839158717592,0.785518046729897
1685,12.109172279688385,45.75703697586974,2.3351094816187334,0.6258337002244594
769,8.58549944868441,36.209622332707745,1.705192045127857,0.33753794563137385
2391,26.491694448103516,40.78079576735138,1.6632034831413989,0.8177882697803505
2433,14.499369632207094,43.59569943793182,1.0653958128631924,0.5950760695962649
1184,31.445257246180752,48.631387069820946,2.112621782168577,0.008618727598900366
4555,5.896933743711674,38.16232867570865,1.7841804675237176,0.06872820157239978
3385,32.74705522836608,30.420396096973985,0.7079581794525402,0.7526395594523189
4117,14.164826399885111,18.27129401511236,1.49894665006262,0.44652778958519435
4843,0.012146721725636578,9.082161827885804,1.075484886503164,0.40550779174354057
2904,6.346802883708818,34.33299369916472,0.016475407074282578,0.14582718419580798
474,46.6807688917547,49.74749930609709,2.0190585787544935,0.15731859396127024
1082,43.367731955767894,23.367934230945952,0.307075872299252,0.7977524500959006
2558,11.680451601811843,36.18396840464038,1.2748862650065353,0.8290171339614553
2047,38.91859522727456,24.754622499657806,0.840565482712039,0.5600025406387292
2747,30.428579658698713,21.59667116817383,0.8552226030016938,0.2951278098056874
975,48.545235572493475,20.515280677995758,1.19341220853452,0.9327008166678302
1806,18.680282976702955,25.23123414658488,2.4925577600493627,0.6239623909952267
189,34.073030625858564,18.344783093268752,1.0209492015786894,0.7966421194517882
2734,3.176786121195929,37.43866609109039,0.455823074541431,0.0032829202882154185
3005,19.8123673408203,43.71360132957583,1.5340158451234223,0.4503196008753605
4658,48.190883059409025,44.14426533225921,0.5907192700988031,0.8709490863199558
1899,26.949043722506026,11.384935671291297,0.263872841782376,0.3382332832327213
1267,14.393975166742228,44.79545693657454,0.12543543016482278,0.726551176872281
1528,6.013548156430343,17.077561592755252,0.05720318504920968,0.6576748251286455
3202,35.17641700907652,15.465383274264882,1.0779116207776593,0.15221836635429942
3556,32.24280217148634,36.3378028699118,1.0668144496834842,0.7749038272544051
3890,18.69693568018873,15.234817004314472,0.46386350019488237,0.11252679031279889
646,47.547067593291715,2.6483202804855055,1.9600476344280233,0.7279140965719407
2888,1.1101406493925159,18.6808886155154,0.3231765697996969,0.9909683367790943
2435,15.18619258159129,36.07328001791745,2.2882929815982562,0.9579814318117628
600,46.05347431497907,16.347921013508827,1.468939944108181,0.8002417430570047
2363,16.04677191597202,31.477952799757325,0.06904094026232405,0.5345174242297022
2061,12.612641692758519,33.00597221315652,2.4074315643567914,0.67482457582074
241,26.711020496562366,36.68680058631781,0.7698531488646341,0.7281083903440927
2041,41.1900874960269,44.85652331554682,1.1249373989446334,0.008401524278238703
2824,5.1573380439180525,21.628224963421573,0.7106717324863804,0.10236622095295644
2612,47.15103548228681,8.321603833122854,1.8210532450844439,0.5970591320788624
1363,39.7536440590582,15.946285771594471,1.2142005517988466,0.0065345401429091066
1478,9.062512777577597,21.608362758699297,0.3309323985062565,0.9089056507734973
2556,35.60039805990813,35.69457346640566,0.26050988089863447,0.4896627132250778
775,19.247936131877857,0.6561062780816751,1.813438533311437,0.2577670756051217
4014,20.114733903815935,15.789269171993947,0.5927035123281787,0.3938211695975993
34,39.16450462194332,38.99212905096584,0.3444834365961813,0.8507764106400029
3152,48.13924039903661,33.54288516653477,1.248568992494607,0.9271928737641157
1955,6.332793642359697,36.586998679280256,2.00691321884076,0.11623498047732006
1585,21.03151184394097,40.59053847195974,0.6969568646828261,0.7779606339555767
3943,24.047080404215176,39.16178594389812,0.6910790292520195,0.5782271182165303
3073,18.81559084774988,34.10915830763891,2.084703150650942,0.5855027576644867
1021,18.15945618581125,21.98307661852953,0.3695844864219566,0.7794521218958264
3461,2.6134333780798267,49.17991644390769,1.5418189794663681,0.22284468678595748
2613,34.276931028131166,28.45365977950369,2.3875337074564635,0.5310449679749583
3843,21.81072085600227,10.138460468441956,2.103257873943269,0.3193526154508092
1500,9.739690132196339,14.64064275523922,0.154538084449323,0.09451234497651484
4798,40.80167511510342,34.678122798523496,0.7997771914040636,0.10507944555660387
161,40.128037407581395,46.23697825997318,0.3559361639815409,0.13647147062515075
4297,24.31958140444469,8.936006460294877,2.3731015942178493,0.614899848904838
1981,14.922533057388026,4.117324787289317,2.464853915555203,0.10583019837731
995,31.90463628982262,44.076552402100305,0.5874825513500948,0.5701038425901735
4911,14.407606788870153,45.76389894564172,1.6742476120718814,0.5882970579772597
3342,11.800396516185602,13.818967265794974,2.104079330117796,0.9038965101218911
4551,36.52573270131633,18.864286218561993,0.5842007110361913,0.6263765963255142
3798,2.0162619860475353,33.00939987489292,0.4692015858024437,0.9855878408815013
1275,4.7384235517296975,16.49650104212374,0.028027558118200735,0.03099257994083482
1016,0.33940870117948885,43.857935413502645,1.0299061423538147,0.7041461366451189
337,7.647159323771308,5.378935135693136,2.248593655986791,0.02648007805304331
878,3.449500435522973,1.8991110480097606,2.257449122640872,0.7293775778747036
1076,49.79011838899593,10.424310337139476,0.3193578187725407,0.38585020920403545
4887,14.440498497704478,14.30438891024845,0.5108812013209874,0.6113077653925896
3993,7.4634006334623635,5.646329564443753,1.0201183273363341,0.3095380720883377
4859,12.049812899795898,3.284521467032336,1.951561362909255,0.15910503915264906
379,46.80627857700673,37.78038567508991,1.5296287088293214,0.7235125180892824
492,26.008011151219783,8.213828295112869,1.284624358800541,0.9046203802700867
2062,18.240904815392845,45.6961099533152,1.479829710556508,0.18358244370003496
3884,43.669572895460966,18.3999830724048,0.24049923450574162,0.9207030012036006
64,19.749513527451622,33.53029048606727,1.1941591056372673,0.14018210920454377
2568,16.75042849788479,11.270105738440012,2.480158223847821,0.7356618825495312
2027,10.364126127486777,12.016138424593342,0.22111536734771953,0.959445158179006
2695,18.889841195470574,28.735460143378766,1.298116694087216,0.1473708817562377
1495,15.8342178008463,28.032146257299306,0.7391231541434364,0.43509004675535334
391,33.865197964907054,38.43646140060407,1.3497832421548974,0.33745748235839945
4514,14.479135233536356,37.8906652847133,1.4345469000843667,0.38847775018409814
4474,28.859987321128074,33.53438823318305,1.4436822452986897,0.7531397391317766
3561,3.2946082515986355,22.45652829467455,2.1305219632772165,0.6611889325555593
2278,9.564457834825719,44.532019314030855,0.9743685366841524,0.9686869644628192
3099,20.37026358056744,31.128924511064938,1.2908854066662399,0.18547950335642227
200,46.84746269543477,49.50992452311786,0.027320997419371384,0.5432608693258801
4875,18.86259928578477,40.96849089671793,1.9738765039494168,0.44912614541902673
3104,33.2037060599917,2.215490561916311,0.6487192684396323,0.9188561089257496
4598,12.754361121069907,16.02969535401589,2.041387560101291,0.01061923247695995
2454,6.351678798661586,28.593785823547584,0.664096665950793,0.9891704007670942
3645,2.9268300040025066,36.07347689357436,0.026971240656230577,0.4797343143725288
804,15.270674927137568,27.516824888097073,0.3870782954836169,0.6255396472335975
2731,7.883051339845398,39.30652112310909,2.46420725643042,0.3600525558057155
2773,8.70052240080621,14.13278263786723,0.7995031148699714,0.8525266696954988
1570,38.0379654193475,9.195602561641254,0.2720597550318679,0.5619879451183827
2690,0.7919035472437108,2.6958341894885054,0.2968970090643763,0.6628109362497648
3840,27.89050628677172,28.665687228576104,0.7758567851430596,0.6489047080606765
1028,18.97306902967324,34.429976033774764,0.09411260279190758,0.36398213989773254
502,25.32749999542736,16.30748585596808,1.2787214703048844,0.07599099580661584
4493,28.141511860730144,30.67920924279383,0.5343522887233004,0.8077062260940501
870,15.668384722863909,2.6078615426664618,1.2982766034921807,0.2897159191843175
4488,14.755443009214265,4.964667314840182,0.35191054674805045,0.8489302284777045
206,36.67009246674529,35.087738612924916,1.0746430725437308,0.6086430087908263
1484,43.563849406057855,18.403485260864937,1.4947921460031113,0.353703958097478
863,9.629081622926394,33.56670155515028,0.15499984584527005,0.5942471489736227
2790,4.880938026757447,41.5860560139959,0.9968732731276464,0.6454926923614376
563,44.889790319601296,42.631121873805846,0.7563095524742194,0.7066834077586723
4191,17.494773182369933,8.608382273222547,0.6008995412215851,0.8223381345070713
1757,27.565869533140706,24.314278617567325,1.5113365652112412,0.1597549422179847
1678,17.977157226000173,36.696336181624325,1.4713549644135182,0.9441443847686166
3242,6.290116817302565,38.69902981334552,1.5767495166942338,0.41084061442751085
4636,29.466582247386402,39.23379903644388,0.3972066760813034,0.8604502983763773
1059,26.257042588481482,11.408366719029223,0.7142731121558193,0.22047959536778516
1722,10.149677959559861,9.626740886188667,0.5241969449876969,0.029028972204714787
3314,22.593452232613892,29.500623413684796,1.3512590124946047,0.5733440436228507
3157,39.847375200782295,37.054289886910986,1.1526642230240407,0.32466627907243895
2625,29.52130515539457,15.956975776709664,0.8257343439818752,0.9844620049479493
2729,4.845866353349742,5.235257843121078,1.965037022171083,0.10445345471538292
1597,27.401074861456753,35.837319145503876,0.234934361020957,0.04730286600352174
3060,35.136914964479345,14.984891569000226,2.4372417218891056,0.04501781855313325
2693,39.63517028903757,8.318136215586092,0.2913601945382968,0.21687369522379452
4891,31.45587893171334,7.386176419856582,1.9326770314209236,0.5791911163653384
3627,7.632908227039187,15.745477376335815,0.9205754729020796,0.5055633736446917
1363,35.50866332950803,29.633903295687276,2.163155572829514,0.3500758048335615
1981,33.86709230407582,17.92011193469083,0.18542487196040514,0.08879310741690927
1663,1.221344147031661,1.0330925796715795,0.9368042754808446,0.2337370947943188
1529,20.587383379512158,4.845421733890554,0.8386085162505907,0.18414706478471687
2038,16.647512348118664,14.525162359930954,2.4828925955638383,0.7456668371560484
3302,33.47060321268217,32.9852241073546,2.463872487224064,0.7799463830013141
2237,10.806790615546035,4.925753673426692,0.47450989666597,0.7770140130618197
1306,29.543596148712925,28.032842675034093,1.5748674017458473,0.9690405444141487
4029,45.660298090708615,5.9942935412002125,1.3387985497773505,0.884237946334032
2675,39.890118610430385,10.580766367469074,0.38593372810184684,0.49780474717850487
1282,46.07288681082652,8.609426377788138,0.41944926526105764,0.41493602090916515
709,48.9252983466345,3.3614317785405246,2.4731293211988867,0.9157685177094618
4744,0.5335063503081383,33.56649086932951,1.1318249840523318,0.6112252520481467
4413,31.137063818873877,23.170177369301726,0.31450323000018376,0.29439866702559525
3748,20.641969887945322,41.55267204486691,0.5369750968481357,0.5644640277151673
4779,42.992724516756084,4.944541999115848,0.6708701681213741,0.9921494226961263
663,12.590735100456584,7.236646666903612,1.2772931582965483,0.8494700601523623
1998,49.051474455753805,15.32288656752253,0.8388703237657733,0.2812797160595416
3445,30.685398477187363,38.29329934694041,1.1375294647248024,0.9529544259172169
3743,39.676870111441545,15.28794115778494,0.4162488777534068,0.9814621114791159
1495,4.279977641138416,20.42093537493463,0.8168217264687655,0.2311669594154152
3304,9.172894237943252,15.080178314858228,0.17579148179438508,0.8955921185013412
3763,37.92018365171016,4.011214590051498,2.224275683689622,0.8832027176988321
1853,1.0993261019661804,46.97168114480937,0.4968811929214456,0.03975357323404061
4659,40.84389929468914,27.426949603559443,1.892250338571847,0.6696891930616871
1291,0.6974509345955726,39.39165940927484,0.873879470508365,0.3052807130311693
3581,32.85594195306366,32.9178546092648,1.1859932973494833,0.6746126264918758
3457,18.254696011590294,25.712713953098753,0.728152598653067,0.9135586941902435
1636,30.574742635959957,4.483912832969006,1.7411031777684247,0.49877924798951845
3696,34.80157034945569,32.13667726351522,2.1113660481867687,0.41441283078865276
2999,17.12376095931521,7.768517796841606,0.7156754618489702,0.9215312711874173
3152,5.398122405541778,20.71915846781383,0.605544109158981,0.9741149177385326
698,3.482293387413282,31.455657174021518,1.7036006636597423,0.062236327793802726
2160,29.446801128127394,39.11145002360617,0.48788265141930215,0.9228480691482073
4097,26.032767686705576,34.252258785430975,1.5995994140244307,0.08276853352188884
4737,37.110050456056626,33.57667645273144,0.23607019923408884,0.33728621338358966
854,25.486775500196856,7.452110458760375,1.550342899901718,0.7625741224303267
3474,21.122289501543957,17.306427003579394,1.2835168350260828,0.7770369819396953
1707,19.904358911811542,2.1456136330097078,0.2847642889407709,0.7258218906791662
2777,1.3223451298833733,35.973844658823225,1.6227590871614994,0.03911248806106837
1733,16.777860084832856,47.62929906587095,1.1163928925851896,0.1329660480240933
4931,48.80100787622471,13.205519508953788,0.5427876270427143,0.9362164982197485
3510,43.67777881135444,4.384835458115466,0.8834603892554432,0.08146138839589079
202,16.468903351710885,23.77850383768268,1.230255264097324,0.07854591697311664
3255,29.38977025331861,42.83491115637844,0.228885568160955,0.8356459377578702
4218,42.3648372767747,27.598709763588985,2.3940237078208857,0.6412657532228861
4496,22.063716837503435,2.338857509505665,1.663905390530303,0.35165605584517956
766,0.897893187507548,48.7136120263973,0.25633745321924,0.1657104870716264
4389,3.7255230909320036,41.43249549813003,2.0571554608211486,0.8841704198928149
2327,25.519636067435332,6.579703852575508,0.8063873273653634,0.9885377576285121
2931,48.47196878379392,46.089887825175445,1.4919988417829597,0.049971728442829155
197,34.66047711094339,22.53441443025943,0.6928571039489331,0.5541133820902018
1930,3.5458095719284763,18.59489952874706,1.833514862286518,0.26130358490581507
3582,9.468043789593139,23.05266652635941,1.8075224375002557,0.8323868335497041
608,38.5661571608425,41.72859784354736,1.380108642181045,0.3460730917748057
3272,42.071987997812236,32.973983914339286,0.6023139811789452,0.7146292891863398
1147,30.88472930942954,2.962422619986377,0.6342595187803637,0.5395234215262771
4282,32.22115848149083,47.88021855580855,0.9571569917373574,0.5415233815949703
3397,1.4168725191692322,7.389206673915888,0.36253041849071327,0.8579994311804214
2511,41.426512979075426,37.278397586767554,0.8441392829773089,0.4704044259245642
1794,39.413760408541485,31.80682652140655,1.7108865031207812,0.8455995341444806
659,12.951757205167358,9.376402397328043,2.077113200148553,0.3634268280375754
2811,35.43383599827535,8.536603805652481,0.8314557262334035,0.17478294246430504
1369,10.742730321249905,43.516379685234604,0.58397564563591,0.4554773776566151
1986,2.0165080525756496,20.984746174979858,2.081606445837836,0.4983557813770222
146,10.056827129518863,32.72882570870693,2.2267600684648032,0.47838319763779147
3219,8.931443837714975,25.203550192833664,1.0250538082801608,0.8083304118792822
2911,16.88739983674236,36.36767585379798,0.06726038462408462,0.5646789414600971
1734,20.922474858772905,23.96211875196653,1.7374040522353797,0.8884440717588029
1843,25.426944574885397,14.36899576277842,1.9600830904578237,0.5141854949159421
488,23.837693775416408,18.16916854982482,0.04506063291110057,0.22471508288200426
2976,13.533730298264468,42.95388472251713,1.487577133353783,0.12949584026275263
1959,1.4585334287037233,23.40173464613635,1.4709218956104375,0.8683628209446209
